,Measured Depth m,MWD Continuous Azimuth dega,Average Hookload kkgf,RGX_RT unitless,"Gas, C1 ppm",MWD Shock Peak m/s2,Bit run number unitless,MWD Continuous Inclination dega,MWD Annulus Pressure kPa,"Gas, Iso-C5 ppm",MWD Shock Rate 1/s,DRILLTM_RT unitless,MWD Gamma Ray (API BH corrected) gAPI,Average Surface Torque kN.m,"Gas, Nor-C4 ppm",BOUNCE_RT unitless,Bit Drill Time h,Gas %,Bit Drill Distance m,Pass Name unitless,CRS1 unitless,Weight on Bit kkgf,Mud Flow In L/min,Rig Mode unitless,Active Tank Volume m3,Average Standpipe Pressure kPa,Mud Temperature Out degC,Rate of Penetration (5ft avg) m/h,Extrapolated Hole TVD m,Mud Density Out g/cm3,"Gas, Iso-C4 ppm",Mud Flow Out % %,MWD Gravity Toolface dega,Corr. Drilling Exponent unitless,NRPM_RT unitless,RHX_RT unitless,Hole Depth (TVD) m,"Gas, Nor-C5 ppm",Lag Depth (TVD) m,AJAM_MWD unitless,Total Bit Revolutions unitless,SHK3TM_RT min,Average Rotary Speed rpm,MWD Equivalent Circulating Density g/cm3,MWD Raw Gamma Ray 1/s,MWD Total Shocks unitless,MWD Stick-Slip PKtoPK RPM rpm,MWD Annulus Temperature degC,Rate of Penetration m/h,"Gas, C3 ppm",MWD Collar RPM rpm,Mud Temperature In degC,MWD Turbine RPM rpm,"Gas, C2 ppm",MWD DNI Temperature degC,Mud Density In g/cm3,MWD Shock Risk unitless,nameWellbore,name,TOFB s,H2S Average ppm,Total SPM 1/min,OSTM s,Elapsed time in-slips s,BHFG unitless,Total Strokes unitless,TOBO s,Inverse ROP s/m,HKLI kkgf,Pump 1 Strokes unitless,HKLO kkgf,Pump 3 Strokes unitless,IMWT g/cm3,Pump 2 Strokes unitless,Total Downhole RPM rpm,Pump 4 Stroke Rate 1/min,Pump 4 Strokes unitless,Bit Depth m,Hole depth (MD) m,Pump Time h,S1AC kPa,EDRT unitless,S2AC kPa,"String weight (rot,avg) kkgf",Total Hookload kkgf,DRET unitless
4683,371.856,,,,,0,2,,,,0,,94.244,,,,,,,,,,,1,,,,54.0148272,371.8508184,,,,,,0,,371.8523424,,,0,,0,,,24.96,,6,,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,371.905,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.8919664,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,371.981,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.9690808,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,371.999,,94.9967663056874,,0,,,,,0,,,,4.50000044505037,0,,14961.820313,0,145.4400023376,,,6.00612815489302,3846.8400874192,,71.3799972694116,12109.9998489163,4.0200000000001,,,1.01999999679079,0,0,,0.88,,,372.0199891056,0,372.0199891056,,172411,,194,,,,,,52.8600006552,0,,13.9700000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,372.008,26.978,,1002,,,2,0.256,2792.37670373319,,,,,,,,,,,,,,,1,,,,53.9825184,372.00078,,,,,,,748,372.0047424,,,,,,,0.846094355005479,,,,15.0000000000001,,,,,3437.5,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,372.057,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.0465,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,372.133,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.1208712,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,372.161,,,,,0,2,,,,0,,,,,,,,,,,,,1,,,,53.9992824,372.1507416,,,,,,0,,372.1492176,,,0,,0,,,,,6,,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,372.213,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.2022528,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,372.292,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.2790624,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,372.313,,,,,,2,,,,,,91.827,,,,,,,,,,,1,,,,54.115716,372.301008,,,,,,,,372.3095424,,,,,,,,24.32,,,15.0000000000001,,,,,3359.375,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,372.371,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.3592248,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,372.45,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.4393872,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,372.466,41.368,,1002,,0,2,0.256,2813.06097561269,,0,,,,,,,,,,,,,1,,,,54.4671504,372.4607232,,,,,,0,749.5,372.4619424,,,0,,0,,0.853883072336644,,,3,,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,372.539,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.5259504,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,372.609,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.5972736,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,372.618,,,,,,2,,,,,,,,,,,,,,,,,1,,,,54.7890192,372.6109896,,,,,,,,372.6064176,,,,,,,,,,,,,,,,3398.438,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,372.685,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.6746928,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,372.764,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.7527216,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,372.77,,,,,0,2,,,,0,,94.244,,,,,,,,,,,1,,,,55.0349928,372.7609512,,,,,,0,,372.7667424,,,0,,0,,,24.96,,3,16.0000000000001,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,372.841,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.8280072,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,372.917,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.9042072,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,372.923,42.782,,1002,,,2,0.256,2813.06097561269,,,,,,,,,,,,,,,1,,,,55.1776392,372.9109128,,,,,,,751,372.9191424,,,,,,,0.852325328870411,,,,,,,,,3476.563,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,372.99,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,372.9785784,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,372.999,,96.8628407799437,,0,,,,,0,,,,3.84999962753312,0,,15027.070313,0,146.4400023696,,,4.14004778393591,4425.77978358194,,66.2699966657224,14674.9999986843,4.0200000000001,,,1.01999999679079,0,0,,0.82,,,373.0199891376,0,373.0199891376,,172879,,212,,,,,,55.2599982936,0,,13.9900000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,373.072,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.0605696,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,373.075,,,,,0,2,,,,0,,94.244,,,,,,,,,,,1,,,,55.1602656,373.0709328,,,,,,0,,373.0715424,,,0,,0,,,24.96,,3,,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,373.148,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.1379888,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,373.228,42.782,,1002,,,2,0.256,2840.64000478536,,,,,,,,,,,Drilling,,,,1,,,,55.4236128,373.2208944,,,,,,,,373.2239424,,,,,,,0.862989880293083,,,,16.0000000000001,,,,,3437.5,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,373.304,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.291608,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,373.377,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.3638456,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,373.38,43.222,,,,0,2,,,,0,,,,,,,,,,,,,1,,,,55.7226216,373.370856,,,,,,0,752.5,373.3763424,,,0,,0,,,,,6,,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,373.456,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.4461416,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,373.532,,,,,,2,,,,,,94.244,,,,,,,,,,,1,,,,55.7835816,373.5208176,,,,,,,,373.5287424,,,,,,,,24.96,,,,,,,,3281.25,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,373.538,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.5256944,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,373.615,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.6031136,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,373.685,43.365,,1002,,0,2,0.256,2861.32427666487,,0,,,,,,,,,,,,,1,,,,55.7902872,373.6707792,,,,,,0,753.5,373.6811424,,,0,,0,,0.870778597624248,,,6,16.0000000000001,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,373.691,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.6793136,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,373.77,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.7582568,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,373.837,,,,,,2,,,,,,,,,,,,,,,,,1,,,,55.757064,373.8307992,,,,,,,,373.8256176,,,,,,,,,,,,,,79,,3515.625,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,373.846,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.8353712,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,373.929,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.9158384,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,373.99,,,,,0,2,,,,0,,89.411,,,,,,,,,,,1,,,,55.5805848,373.9807608,,,,,,0,,373.9859424,,,0,,0,,,23.68,,6,16.0000000000001,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,373.999,,97.0667886100821,,0,,,,,0,,,,4.1000002548439,0,,15093.320313,0,147.4400024016,,,3.93610448972125,4426.35009753928,,60.8699989268799,14611.9995124454,4.0200000000001,,,1.01999999679079,0,0,,0.82,,,374.0299988016,0,374.0299988016,,173354,,212,,,,,,54.59000004,0,,13.9700000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,374.005,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,373.9923432,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,374.081,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.0706768,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,374.142,43.456,,1002,,,2,0.256,2847.53476207853,,,,,,,,,,,,,,,1,,,,55.4412912,374.1307224,,,,,,,754.5,374.1383424,,,,,,,0.863109706713563,,,,,,,79,,3476.563,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,374.157,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.1456576,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,374.236,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.2239912,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,374.294,,,,,0,2,,,,0,,91.827,,,,,,,,,,,1,,,,55.5144432,374.280684,,,,,,0,,374.2907424,,,0,,0,,,24.32,,3,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,374.313,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.3008008,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,374.389,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.3757816,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,374.447,15.538,,1001.5,,,2,1.828,,,,,,,,,,,,,,,,1,,,,55.6497744,374.440704,,,,,,,,374.4431424,,,,,,,,,,,16.0000000000001,,,79,,3320.313,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,374.468,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.4577728,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,374.547,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.5370208,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,374.599,26.566,,,,0,2,,2854.4295193717,,0,,,,,,,,,,,,,1,,,,56.0438808,374.5909704,,,,,,0,755.5,374.5955424,,,0,,0,,0.864547623759316,,,3,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,374.63,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.6180976,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,374.706,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.6939928,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,374.752,,,,,,2,,,,,,84.578,,,,,,,,,,,1,,,,56.1088032,374.740932,,,,,,,,374.7479424,,,,,,,,22.4,,,,,,79,,3476.563,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,374.782,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.7711072,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,374.864,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.8515744,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,374.904,29.395,,1001.5,,0,2,1.828,2875.11379125121,,0,,,,,,,,,,,,,1,,,,56.176164,374.8908936,,,,,,0,756,374.9003424,,,0,,0,,0.872096688249522,,,6,16.0000000000001,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,374.941,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,374.928384,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,374.998,,95.9349032818315,,0,,,,,0,,,,4.44000007756491,0,,15157.589844,0,148.4299928016,,,5.05779260790188,4426.08007653049,,55.4700011880375,14619.9996923859,4.0200000000001,,,1.01999999679079,0,0,,0.86,,,375.0199888968,0,375.0199888968,,173815,,212,,,,,,55.4799995808,0,,13.9399994444445,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,375.017,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.006108,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,375.056,,,,,,2,,,,,,86.994,,,,,,,,,,,1,,,,56.078628,375.0509136,,,,,,,,375.0527424,,,,,,,,23.04,,,,,,79,,3476.563,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,375.093,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.0813936,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,375.169,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.1582032,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,375.209,31.483,,1001.5,,0,2,1.828,,,0,,,,,,,,,,,,,1,,,,55.8768504,375.2008752,,,,,,0,756.5,375.2051424,,,0,,0,,,,,3,16.0000000000001,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,375.242,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.2319648,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,375.319,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.3066408,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,375.361,,,,,,2,,2861.32427666487,,,,89.411,,,,,,,,,,,1,,,,55.7137824,375.3508368,,,,,,,,375.3575424,,,,,,,0.864547623759316,23.68,,,,,,79,,3398.438,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,375.395,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.3822312,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,375.468,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.4547736,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,375.514,31.483,,1001.5,,0,2,1.828,,,0,,,,,,,,,,,,,1,,,,55.4574456,375.5007984,,,,,,0,,375.5099424,,,0,,0,,,,,6,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,375.544,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.5328024,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,375.62,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.6074784,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,375.666,31.483,,,,,2,,,,,,,,,,,,,,,,,1,,,,55.2827952,375.6608184,,,,,,0,756.5,375.6623424,,,,,,,,,,6,16.0000000000001,,,79,,3359.375,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,375.693,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.6803256,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,375.77,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.7580496,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,375.818,,,,,0,2,,2882.00854854437,,0,,84.578,,,,,,,,,,,1,,,,55.1127168,375.81078,,,,,,,,375.8147424,,,0,,0,,0.872096688249522,22.4,,,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,375.843,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,375.8318112,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
